City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
137,camana,-16.6228,-72.7111,25.09,77,43,2.54,PE,1676234636
138,gualeguaychu,-33.0094,-58.5172,41.0,12,0,6.43,AR,1676234488
139,hilo,19.7297,-155.09,21.45,94,100,4.63,US,1676234523
140,sangmelima,2.9333,11.9833,23.55,73,77,1.92,CM,1676234637
141,faanui,-16.4833,-151.75,27.69,75,89,5.49,PF,1676234637
142,comodoro rivadavia,-45.8667,-67.5,20.92,19,0,4.12,AR,1676234637
143,tigil,57.8,158.6667,-25.46,99,97,0.92,RU,1676234638
144,te anau,-45.4167,167.7167,16.39,71,50,0.04,NZ,1676234638
145,evensk,61.95,159.2333,-24.67,90,67,3.59,RU,1676234638
146,east london,-33.0153,27.9116,23.86,85,20,5.3,ZA,1676234639
147,bonthe,7.5264,-12.505,25.45,82,2,2.95,SL,1676234639
148,pangnirtung,66.1451,-65.7125,-36.0,55,20,1.03,CA,1676234639
149,caravelas,-17.7125,-39.2481,26.55,79,40,3.07,BR,1676234529
150,barabai,-2.5833,115.3833,22.57,99,100,0.46,ID,1676234640
151,surazh,53.0175,32.3918,-9.4,95,67,3.05,RU,1676234640
152,mahebourg,-20.4081,57.7,26.16,69,40,4.12,MU,1676234413
153,beyla,8.6833,-8.6333,29.59,31,35,0.75,GN,1676234641
154,jacareacanga,-6.2222,-57.7528,26.84,95,87,0.7,BR,1676234370
155,ciudad bolivar,8.1222,-63.5497,31.24,45,100,6.36,VE,1676234641
156,yar-sale,66.8333,70.8333,-11.78,93,87,8.34,RU,1676234641
157,cody,44.5263,-109.0565,10.91,35,0,6.17,US,1676234542
158,biak,-0.9131,122.8766,24.9,77,100,1.62,ID,1676234642
159,peniche,39.3558,-9.3811,13.95,69,99,7.69,PT,1676234642
160,tianpeng,30.9866,103.9393,7.26,88,98,2.87,CN,1676234642
161,batagay-alyta,67.8006,130.4114,-42.16,95,30,2.13,RU,1676234643
162,namibe,-15.1961,12.1522,22.61,74,23,5.13,AO,1676234643
163,serrinha,-11.6642,-39.0075,27.4,57,96,6.31,BR,1676234643
164,maues,-3.3836,-57.7186,26.71,91,73,1.38,BR,1676234644
165,norman wells,65.282,-126.8329,-23.98,70,75,1.54,CA,1676234384
166,comacchio,44.6975,12.1858,5.0,77,0,2.82,IT,1676234644
167,valente,-11.4122,-39.4619,28.72,51,98,6.62,BR,1676234442
168,coihaique,-45.5752,-72.0662,14.97,41,40,4.12,CL,1676234646
169,buchanan,5.8808,-10.0467,26.13,89,20,3.69,LR,1676234647
170,dikson,73.5069,80.5464,-10.45,92,100,9.79,RU,1676234647
171,mareeba,-17.0,145.4333,22.47,90,100,1.02,AU,1676234648
172,rocky mount,35.9382,-77.7905,12.84,87,100,2.57,US,1676234642
173,fairbanks,64.8378,-147.7164,-16.62,83,100,1.54,US,1676234400
174,kavieng,-2.5744,150.7967,27.09,76,100,0.4,PG,1676234649
175,kollo,13.3043,2.339,29.24,13,0,4.64,NE,1676234649
176,hofn,64.2539,-15.2082,2.87,93,100,3.24,IS,1676234649
177,komsomolskiy,40.4272,71.7189,-1.09,55,91,0.5,UZ,1676234650
178,catuday,16.2923,119.8062,23.89,76,0,4.07,PH,1676234650
179,narsaq,60.9167,-46.05,-16.88,70,100,1.05,GL,1676234651
180,ambilobe,-13.2,49.05,23.07,94,96,0.99,MG,1676234651
181,dzhebariki-khaya,62.2167,135.8,-40.42,99,87,0.82,RU,1676234651
182,saint-louis,16.3333,-15.0,30.11,21,100,6.66,SN,1676234652
183,shitanjing,39.2342,106.3439,-9.2,51,100,3.23,CN,1676234652
184,nipawin,53.3668,-104.0009,2.02,60,0,6.17,CA,1676234652
185,adrar,20.5022,-10.0711,26.8,11,100,8.1,MR,1676234653
186,broken hill,-31.95,141.4333,15.69,47,71,6.76,AU,1676234653
187,guerrero negro,27.9769,-114.0611,14.8,60,98,3.49,MX,1676234654
188,margate,51.3813,1.3862,7.17,75,0,1.34,GB,1676234599
189,chokurdakh,70.6333,147.9167,-35.21,96,100,0.68,RU,1676234654
190,olafsvik,64.8945,-23.7142,5.54,97,100,11.48,IS,1676234655
191,ilula,-7.6766,36.0366,16.87,97,100,1.75,TZ,1676234655
192,anahuac,27.2333,-100.15,20.86,15,80,7.91,MX,1676234655
193,wahiawa,21.5028,-158.0236,24.18,65,75,3.09,US,1676234511
194,devonport,-41.1667,146.35,11.12,64,3,2.12,AU,1676234656
195,acapulco,16.8634,-99.8901,29.9,66,0,3.6,MX,1676234592
196,sovetskiy,61.3614,63.5842,-8.54,95,100,3.71,RU,1676234656
197,hazorasp,41.3194,61.0742,-4.09,35,100,4.32,UZ,1676234657
198,itaqui,-29.1253,-56.5531,40.19,14,0,4.05,BR,1676234604
199,mandalgovi,45.7625,106.2708,-15.46,76,0,4.21,MN,1676234657
200,sept-iles,50.2001,-66.3821,-1.08,58,20,4.63,CA,1676234658
201,lasa,46.6166,10.7002,6.49,74,14,0.81,IT,1676234658
202,aasiaat,68.7098,-52.8699,-35.1,100,77,1.78,GL,1676234658
203,ongandjera,-17.8833,15.0667,27.32,29,27,6.92,NA,1676234659
204,okhotsk,59.3833,143.3,-23.54,87,100,5.57,RU,1676234659
205,pankrushikha,53.8319,80.3406,-11.75,95,100,4.1,RU,1676234660
206,port moresby,-9.4431,147.1797,23.68,88,75,2.06,PG,1676234531
207,salalah,17.0151,54.0924,22.05,56,0,1.54,OM,1676234660
208,iqaluit,63.7506,-68.5145,-30.15,67,75,5.14,CA,1676234661
209,kristiinankaupunki,62.2743,21.376,2.83,86,100,5.98,FI,1676234661
210,ugoofaaru,5.6667,73.0,26.49,69,10,3.7,MV,1676234662
211,alamosa,37.4695,-105.87,8.99,21,0,2.57,US,1676234662
212,nosy varika,-20.5833,48.5333,24.71,79,97,0.29,MG,1676234663
213,arraial do cabo,-22.9661,-42.0278,27.98,83,75,4.12,BR,1676234663
214,half moon bay,37.4636,-122.4286,19.19,70,20,2.57,US,1676234663
215,tual,-5.6667,132.75,28.06,78,100,9.22,ID,1676234664
216,nyurba,63.2842,118.3319,-44.18,100,58,0.92,RU,1676234664
217,nelson bay,-32.7167,152.15,23.03,81,77,3.58,AU,1676234664
218,poya,-21.35,165.15,24.95,61,65,2.54,NC,1676234664
219,provideniya,64.3833,-173.3,-25.94,64,0,2.0,RU,1676234665
220,rio grande,-32.035,-52.0986,33.06,62,0,6.57,BR,1676234665
221,taywarah,33.35,64.4167,-6.72,65,89,1.96,AF,1676234666
222,kirkwall,58.9848,-2.9587,7.2,76,40,4.63,GB,1676234666
223,deputatskiy,69.3,139.9,-39.74,100,93,1.17,RU,1676234666
224,bilma,18.6853,12.9164,21.32,22,0,6.76,NE,1676234667
225,savinskiy,62.9342,40.1361,-8.44,90,100,4.63,RU,1676234667
226,cajibio,2.6227,-76.5704,19.48,88,95,1.07,CO,1676234668
227,narasannapeta,18.4167,84.05,21.41,87,0,2.44,IN,1676234668
228,sabang,5.8933,95.3214,26.55,80,75,2.53,ID,1676234668
229,lima,-12.0432,-77.0282,25.14,69,0,6.17,PE,1676234654
230,kokopo,-4.352,152.2633,25.9,83,100,3.14,PG,1676234669
231,castrillon,43.3979,-6.7922,4.92,76,35,2.25,ES,1676234670
232,jodhpur,26.2867,73.03,15.01,17,0,3.72,IN,1676234670
233,kunming,25.0389,102.7183,9.96,43,0,5.0,CN,1676234671
234,kabare,-2.4683,28.8242,17.01,89,100,0.33,CD,1676234671
235,port hedland,-20.3167,118.5667,30.03,89,75,3.6,AU,1676234671
236,itoman,26.1247,127.6694,22.01,94,75,5.14,JP,1676234672
237,kasangulu,-4.5911,15.1708,21.03,89,100,0.95,CD,1676234672
238,vorukh,39.8494,70.5838,-3.0,54,100,3.28,TJ,1676234672
239,necochea,-38.5473,-58.7368,23.22,67,92,8.09,AR,1676234673
240,port said,31.2565,32.2841,11.99,66,40,2.57,EG,1676234673
241,kaeo,-35.1,173.7833,19.07,95,100,9.14,NZ,1676234674
242,wanning,18.8003,110.3967,22.6,95,32,4.08,CN,1676234674
243,beloha,-25.1667,45.05,23.91,87,95,4.71,MG,1676234674
244,vila franca do campo,37.7167,-25.4333,15.23,87,82,3.59,PT,1676234675
245,gushikawa,26.3544,127.8686,21.57,94,75,3.6,JP,1676234675
246,bambous virieux,-20.3428,57.7575,26.14,69,40,4.12,MU,1676234676
247,avdon,54.6667,55.7167,-9.38,73,100,6.0,RU,1676234676
248,hervey bay,-25.2986,152.8535,25.62,85,5,5.33,AU,1676234677
249,yorosso,12.3536,-4.7761,28.25,8,2,3.87,ML,1676234677
250,ilulissat,69.2167,-51.1,-23.99,53,0,1.03,GL,1676234678
251,tessalit,20.1986,1.0114,25.22,17,67,5.21,ML,1676234678
252,ixtapa,20.7,-105.2,27.57,51,40,4.12,MX,1676234678
253,jining,35.405,116.5814,1.33,65,100,5.37,CN,1676234679
254,hami,42.8,93.45,-0.78,76,85,0.79,CN,1676234679
255,kisangani,0.5167,25.2,28.08,40,100,1.42,CD,1676234680
256,victoria,22.2855,114.1577,22.2,94,46,4.02,HK,1676234680
257,bandarbeyla,9.4942,50.8122,23.67,67,0,5.86,SO,1676234680
258,broome,42.2506,-75.833,8.99,31,0,0.45,US,1676234681
259,uvat,59.1433,68.8953,-15.52,97,98,3.36,RU,1676234681
260,nanakuli,21.3906,-158.1547,25.97,56,0,4.63,US,1676234681
261,malvern,34.3623,-92.813,17.75,23,69,2.5,US,1676234467
262,kysyl-syr,63.8986,122.7617,-41.74,100,47,1.48,RU,1676234682
263,tazovskiy,67.4667,78.7,-13.99,93,100,7.93,RU,1676234682
264,asfi,32.2994,-9.2372,16.95,60,100,7.21,MA,1676234683
265,itaueira,-7.6033,-43.0256,30.83,35,100,1.19,BR,1676234683
266,cidreira,-30.1811,-50.2056,26.08,75,0,5.99,BR,1676234683
267,rawson,-43.3002,-65.1023,17.87,61,91,5.56,AR,1676234684
268,luena,-11.7833,19.9167,16.64,98,79,2.13,AO,1676234684
269,williston,48.147,-103.618,3.78,71,22,2.24,US,1676234684
270,boyolangu,-8.1181,111.8935,23.05,92,100,0.5,ID,1676234685
271,praia,14.9215,-23.5087,21.3,73,75,8.23,CV,1676234685
272,taltal,-25.4,-70.4833,23.38,73,8,2.38,CL,1676234685
273,bereda,43.2686,-7.5406,3.0,78,98,0.69,ES,1676234686
274,jardim,-21.4803,-56.1381,25.73,76,99,2.12,BR,1676234686
275,tairua,-37.0167,175.85,18.25,96,100,13.74,NZ,1676234686
276,husavik,66.0449,-17.3389,0.62,74,100,4.95,IS,1676234687
277,yulara,-25.2406,130.9889,28.17,24,62,6.77,AU,1676234687
278,shangzhi,45.2167,127.9667,-18.37,100,88,1.52,CN,1676234687
279,kodinsk,58.6881,99.1844,-26.47,100,85,1.28,RU,1676234688
280,machinga,-15.1685,35.3,19.01,97,100,1.6,MW,1676234688
281,vestmannaeyjar,63.4427,-20.2734,8.28,88,100,15.41,IS,1676234689
282,primorsko-akhtarsk,46.0497,38.1747,-2.14,75,39,5.73,RU,1676234689
283,huarmey,-10.0681,-78.1522,23.06,85,100,2.92,PE,1676234689
284,usakos,-22.0,15.6,24.1,46,0,2.8,NA,1676234689
285,cartagena,10.3997,-75.5144,30.79,62,20,8.23,CO,1676234647
286,coahuayana,18.7333,-103.6833,31.94,34,0,3.82,MX,1676234690
287,slavyanka,42.8633,131.3847,-9.77,88,11,2.28,RU,1676234690
288,katherine,-14.4667,132.2667,23.18,100,100,1.03,AU,1676234691
289,laguna,38.421,-121.4238,20.56,44,0,5.14,US,1676234582
290,sitka,57.0531,-135.33,5.94,81,100,5.66,US,1676234691
291,rassvet,46.8333,40.75,-5.69,93,43,3.97,RU,1676234692
292,lazurne,46.084,32.5295,-0.32,68,36,9.15,UA,1676234692
293,manado,1.487,124.8455,23.43,94,20,0.51,ID,1676234693
294,lebu,-37.6167,-73.65,18.37,73,52,3.94,CL,1676234693
295,alice springs,-23.7,133.8833,21.75,40,0,2.57,AU,1676234693
296,ouesso,1.6136,16.0517,26.21,29,98,0.67,CG,1676234694
297,nueva loja,0.0847,-76.8828,28.01,74,75,2.06,EC,1676234694
298,solnechnyy,50.7214,136.6319,-22.73,91,30,1.71,RU,1676234694
299,naze,28.3667,129.4833,19.51,86,26,8.6,JP,1676234695
300,lazaro cardenas,17.9583,-102.2,29.5,50,0,5.62,MX,1676234695
301,luchegorsk,46.4764,134.2569,-23.21,100,99,1.41,RU,1676234696
302,yuancheng,36.652,107.7896,-3.32,65,100,6.03,CN,1676234696
303,chegdomyn,51.1167,133.0167,-27.98,100,96,0.34,RU,1676234696
304,cayenne,4.9333,-52.3333,26.02,89,75,3.6,GF,1676234697
305,longyearbyen,78.2186,15.6401,-5.09,68,75,6.69,SJ,1676234556
306,plouzane,48.3833,-4.6167,7.18,78,0,4.63,FR,1676234697
307,maanshan,31.6957,118.4983,7.03,90,100,6.17,CN,1676234697
308,talnakh,69.4865,88.3972,-12.96,93,100,6.25,RU,1676234698
309,hohhot,40.8106,111.6522,-9.84,52,0,2.0,CN,1676234698
310,sandy bay,-42.913,147.3532,12.94,72,75,3.6,AU,1676234698
311,chuy,-33.6971,-53.4616,28.66,53,0,6.9,UY,1676234699
312,katsuura,35.1333,140.3,12.01,94,100,3.35,JP,1676234699
313,ewa beach,21.3156,-158.0072,25.97,62,0,9.77,US,1676234699
314,chimbote,-9.0853,-78.5783,24.06,78,98,3.71,PE,1676234420
315,sao gabriel da cachoeira,-0.1303,-67.0892,27.82,89,73,0.41,BR,1676234700
316,yerbogachen,61.2767,108.0108,-20.44,100,62,2.2,RU,1676234700
317,port-gentil,-0.7193,8.7815,27.98,89,40,3.09,GA,1676234700
318,zhigansk,66.7697,123.3711,-40.51,98,25,3.96,RU,1676234701
319,kushiro,42.975,144.3747,-8.05,88,94,3.29,JP,1676234702
320,priargunsk,50.3691,119.1012,-32.08,100,49,0.42,RU,1676234702
321,severo-kurilsk,50.6789,156.125,-7.53,65,99,3.33,RU,1676234703
322,saurimo,-9.6608,20.3916,18.28,97,93,1.57,AO,1676234703
323,araguacu,-12.9306,-49.8264,28.61,74,54,1.13,BR,1676234705
324,brae,60.3964,-1.353,8.16,82,100,9.72,GB,1676234705
325,vila,42.0304,-8.1588,7.49,68,98,1.81,PT,1676234706
326,surgut,61.25,73.4167,-14.9,78,40,4.0,RU,1676234418
327,sao miguel do araguaia,-13.275,-50.1628,28.93,70,76,1.97,BR,1676234706
328,rameswaram,9.2833,79.3,25.29,67,6,6.43,IN,1676234707
329,hualmay,-11.0964,-77.6139,23.66,80,100,3.58,PE,1676234707
330,usinsk,65.9939,57.5281,-12.05,95,98,7.06,RU,1676234708
331,luganville,-15.5333,167.1667,26.85,84,100,2.12,VU,1676234708
332,kralendijk,12.15,-68.2667,26.99,78,75,7.72,BQ,1676234709
333,alappuzha,9.49,76.3264,23.26,85,30,2.46,IN,1676234709
334,zabid,14.1951,43.3152,24.84,52,1,2.21,YE,1676234709
335,luderitz,-26.6481,15.1594,17.67,90,0,2.61,NA,1676234710
336,saint anthony,45.0205,-93.218,4.97,61,0,3.6,US,1676234710
337,pisco,-13.7,-76.2167,27.03,69,75,3.09,PE,1676234710
338,faya,18.3851,42.4509,14.29,38,0,1.2,SA,1676234711
339,kasama,-10.2129,31.1808,17.19,93,100,1.06,ZM,1676234711
340,eureka,40.8021,-124.1637,14.55,75,6,2.68,US,1676234712
341,peleduy,59.6289,112.7406,-12.69,94,100,4.15,RU,1676234712
342,sirjan,29.452,55.6814,10.56,52,100,6.14,IR,1676234713
343,tura,25.5198,90.2201,14.73,44,0,0.53,IN,1676234713
344,yinchuan,38.4681,106.2731,-4.85,40,100,3.56,CN,1676234714
345,sadiqabad,28.3062,70.1307,13.53,13,4,3.43,PK,1676234676
346,poum,-20.2333,164.0167,25.63,62,49,6.08,NC,1676234714
347,saryagash,41.4511,69.1701,-1.02,44,100,2.04,KZ,1676234715
348,bridgewater,44.3835,-64.5155,8.79,52,43,6.17,CA,1676234715
349,awbari,26.5921,12.7805,11.13,27,47,2.8,LY,1676234716
350,agutaya,11.148,120.9417,26.24,81,23,10.73,PH,1676234717
351,airai,-8.9266,125.4092,15.09,95,99,1.38,TL,1676234717
352,bonavista,48.6499,-53.1147,-5.15,70,100,7.11,CA,1676234718
353,karatau,43.1667,70.4667,-8.31,86,88,0.03,KZ,1676234718
354,saint-pierre,-21.3393,55.4781,24.82,73,0,3.6,RE,1676234718
